file_path,species_name
data/birds/raw_audio/grehor1\XC304717.ogg,grehor1
data/birds/raw_audio/grehor1\XC394560.ogg,grehor1
data/birds/raw_audio/grehor1\XC399884.ogg,grehor1
data/birds/raw_audio/grehor1\XC400322.ogg,grehor1
data/birds/raw_audio/grehor1\XC407841.ogg,grehor1
data/birds/raw_audio/grehor1\XC423284.ogg,grehor1
data/birds/raw_audio/grehor1\XC423285.ogg,grehor1
data/birds/raw_audio/grehor1\XC446096.ogg,grehor1
data/birds/raw_audio/grehor1\XC453727.ogg,grehor1
data/birds/raw_audio/grehor1\XC498682.ogg,grehor1
data/birds/raw_audio/grehor1\XC527494.ogg,grehor1
data/birds/raw_audio/grehor1\XC528867.ogg,grehor1
data/birds/raw_audio/grehor1\XC575142.ogg,grehor1
data/birds/raw_audio/grehor1\XC618913.ogg,grehor1
data/birds/raw_audio/grehor1\XC623266.ogg,grehor1
data/birds/raw_audio/grehor1\XC700260.ogg,grehor1
data/birds/raw_audio/grehor1\XC732374.ogg,grehor1
data/birds/raw_audio/grehor1\XC735693.ogg,grehor1
data/birds/raw_audio/grehor1\XC736176.ogg,grehor1
data/birds/raw_audio/grehor1\XC736314.ogg,grehor1
data/birds/raw_audio/grehor1\XC747011.ogg,grehor1
data/birds/raw_audio/grehor1\XC747013.ogg,grehor1
data/birds/raw_audio/grehor1\XC755737.ogg,grehor1
data/birds/raw_audio/grehor1\XC819733.ogg,grehor1
data/birds/raw_audio/grehor1\XC819734.ogg,grehor1
data/birds/raw_audio/grehor1\XC819735.ogg,grehor1
data/birds/raw_audio/grejun2\XC115782.ogg,grejun2
data/birds/raw_audio/grejun2\XC150290.ogg,grejun2
data/birds/raw_audio/grejun2\XC190748.ogg,grejun2
data/birds/raw_audio/grejun2\XC192898.ogg,grejun2
data/birds/raw_audio/grejun2\XC196742.ogg,grejun2
data/birds/raw_audio/grejun2\XC196962.ogg,grejun2
data/birds/raw_audio/grejun2\XC206400.ogg,grejun2
data/birds/raw_audio/grejun2\XC209347.ogg,grejun2
data/birds/raw_audio/grejun2\XC214029.ogg,grejun2
data/birds/raw_audio/grejun2\XC216654.ogg,grejun2
data/birds/raw_audio/grejun2\XC266923.ogg,grejun2
data/birds/raw_audio/grejun2\XC306331.ogg,grejun2
data/birds/raw_audio/grejun2\XC315635.ogg,grejun2
data/birds/raw_audio/grejun2\XC360481.ogg,grejun2
data/birds/raw_audio/grejun2\XC362117.ogg,grejun2
data/birds/raw_audio/grejun2\XC37514.ogg,grejun2
data/birds/raw_audio/grejun2\XC395054.ogg,grejun2
data/birds/raw_audio/grejun2\XC398932.ogg,grejun2
data/birds/raw_audio/grejun2\XC404358.ogg,grejun2
data/birds/raw_audio/grejun2\XC410759.ogg,grejun2
data/birds/raw_audio/grejun2\XC431195.ogg,grejun2
data/birds/raw_audio/grejun2\XC457529.ogg,grejun2
data/birds/raw_audio/grejun2\XC465728.ogg,grejun2
data/birds/raw_audio/grejun2\XC469387.ogg,grejun2
data/birds/raw_audio/grejun2\XC469389.ogg,grejun2
data/birds/raw_audio/grejun2\XC507437.ogg,grejun2
data/birds/raw_audio/grejun2\XC555778.ogg,grejun2
data/birds/raw_audio/grejun2\XC568952.ogg,grejun2
data/birds/raw_audio/grejun2\XC574318.ogg,grejun2
data/birds/raw_audio/grejun2\XC574328.ogg,grejun2
data/birds/raw_audio/grejun2\XC574331.ogg,grejun2
data/birds/raw_audio/grejun2\XC574335.ogg,grejun2
data/birds/raw_audio/grejun2\XC574336.ogg,grejun2
data/birds/raw_audio/grejun2\XC574339.ogg,grejun2
data/birds/raw_audio/grejun2\XC574340.ogg,grejun2
data/birds/raw_audio/grejun2\XC575108.ogg,grejun2
data/birds/raw_audio/grejun2\XC575109.ogg,grejun2
data/birds/raw_audio/grejun2\XC603116.ogg,grejun2
data/birds/raw_audio/grejun2\XC603117.ogg,grejun2
data/birds/raw_audio/grejun2\XC603119.ogg,grejun2
data/birds/raw_audio/grejun2\XC617066.ogg,grejun2
data/birds/raw_audio/grejun2\XC644232.ogg,grejun2
data/birds/raw_audio/grejun2\XC644233.ogg,grejun2
data/birds/raw_audio/grejun2\XC644234.ogg,grejun2
data/birds/raw_audio/grejun2\XC644237.ogg,grejun2
data/birds/raw_audio/grejun2\XC644238.ogg,grejun2
data/birds/raw_audio/grejun2\XC725327.ogg,grejun2
data/birds/raw_audio/grejun2\XC758304.ogg,grejun2
data/birds/raw_audio/grejun2\XC766803.ogg,grejun2
data/birds/raw_audio/grejun2\XC776891.ogg,grejun2
data/birds/raw_audio/grejun2\XC776892.ogg,grejun2
data/birds/raw_audio/grenig1\XC124356.ogg,grenig1
data/birds/raw_audio/grenig1\XC126403.ogg,grenig1
data/birds/raw_audio/grenig1\XC130887.ogg,grenig1
data/birds/raw_audio/grenig1\XC133665.ogg,grenig1
data/birds/raw_audio/grenig1\XC151613.ogg,grenig1
data/birds/raw_audio/grenig1\XC151818.ogg,grenig1
data/birds/raw_audio/grenig1\XC151820.ogg,grenig1
data/birds/raw_audio/grenig1\XC152007.ogg,grenig1
data/birds/raw_audio/grenig1\XC153284.ogg,grenig1
data/birds/raw_audio/grenig1\XC164810.ogg,grenig1
data/birds/raw_audio/grenig1\XC19681.ogg,grenig1
data/birds/raw_audio/grenig1\XC197393.ogg,grenig1
data/birds/raw_audio/grenig1\XC198095.ogg,grenig1
data/birds/raw_audio/grenig1\XC203429.ogg,grenig1
data/birds/raw_audio/grenig1\XC203635.ogg,grenig1
data/birds/raw_audio/grenig1\XC239181.ogg,grenig1
data/birds/raw_audio/grenig1\XC239221.ogg,grenig1
data/birds/raw_audio/grenig1\XC239222.ogg,grenig1
data/birds/raw_audio/grenig1\XC239295.ogg,grenig1
data/birds/raw_audio/grenig1\XC295014.ogg,grenig1
data/birds/raw_audio/grenig1\XC295776.ogg,grenig1
data/birds/raw_audio/grenig1\XC308905.ogg,grenig1
data/birds/raw_audio/grenig1\XC348187.ogg,grenig1
data/birds/raw_audio/grenig1\XC371938.ogg,grenig1
data/birds/raw_audio/grenig1\XC422674.ogg,grenig1
data/birds/raw_audio/grenig1\XC430561.ogg,grenig1
data/birds/raw_audio/grenig1\XC490557.ogg,grenig1
data/birds/raw_audio/grenig1\XC490558.ogg,grenig1
data/birds/raw_audio/grenig1\XC490559.ogg,grenig1
data/birds/raw_audio/grenig1\XC520244.ogg,grenig1
data/birds/raw_audio/grenig1\XC520245.ogg,grenig1
data/birds/raw_audio/grenig1\XC593677.ogg,grenig1
data/birds/raw_audio/grenig1\XC612083.ogg,grenig1
data/birds/raw_audio/grenig1\XC612084.ogg,grenig1
data/birds/raw_audio/grenig1\XC612085.ogg,grenig1
data/birds/raw_audio/grenig1\XC612187.ogg,grenig1
data/birds/raw_audio/grenig1\XC612191.ogg,grenig1
data/birds/raw_audio/grenig1\XC614613.ogg,grenig1
data/birds/raw_audio/grenig1\XC697692.ogg,grenig1
data/birds/raw_audio/grenig1\XC698854.ogg,grenig1
data/birds/raw_audio/grenig1\XC727491.ogg,grenig1
data/birds/raw_audio/grewar3\XC112486.ogg,grewar3
data/birds/raw_audio/grewar3\XC112487.ogg,grewar3
data/birds/raw_audio/grewar3\XC116618.ogg,grewar3
data/birds/raw_audio/grewar3\XC116619.ogg,grewar3
data/birds/raw_audio/grewar3\XC116714.ogg,grewar3
data/birds/raw_audio/grewar3\XC120445.ogg,grewar3
data/birds/raw_audio/grewar3\XC122407.ogg,grewar3
data/birds/raw_audio/grewar3\XC129539.ogg,grewar3
data/birds/raw_audio/grewar3\XC132434.ogg,grewar3
data/birds/raw_audio/grewar3\XC133269.ogg,grewar3
data/birds/raw_audio/grewar3\XC134126.ogg,grewar3
data/birds/raw_audio/grewar3\XC134198.ogg,grewar3
data/birds/raw_audio/grewar3\XC134760.ogg,grewar3
data/birds/raw_audio/grewar3\XC134818.ogg,grewar3
data/birds/raw_audio/grewar3\XC134933.ogg,grewar3
data/birds/raw_audio/grewar3\XC135405.ogg,grewar3
data/birds/raw_audio/grewar3\XC137535.ogg,grewar3
data/birds/raw_audio/grewar3\XC138468.ogg,grewar3
data/birds/raw_audio/grewar3\XC138775.ogg,grewar3
data/birds/raw_audio/grewar3\XC139391.ogg,grewar3
data/birds/raw_audio/grewar3\XC139966.ogg,grewar3
data/birds/raw_audio/grewar3\XC140041.ogg,grewar3
data/birds/raw_audio/grewar3\XC140258.ogg,grewar3
data/birds/raw_audio/grewar3\XC144217.ogg,grewar3
data/birds/raw_audio/grewar3\XC144219.ogg,grewar3
data/birds/raw_audio/grewar3\XC145183.ogg,grewar3
data/birds/raw_audio/grewar3\XC148825.ogg,grewar3
data/birds/raw_audio/grewar3\XC150107.ogg,grewar3
data/birds/raw_audio/grewar3\XC150182.ogg,grewar3
data/birds/raw_audio/grewar3\XC150184.ogg,grewar3
data/birds/raw_audio/grewar3\XC153143.ogg,grewar3
data/birds/raw_audio/grewar3\XC155474.ogg,grewar3
data/birds/raw_audio/grewar3\XC162674.ogg,grewar3
data/birds/raw_audio/grewar3\XC162677.ogg,grewar3
data/birds/raw_audio/grewar3\XC163087.ogg,grewar3
data/birds/raw_audio/grewar3\XC163088.ogg,grewar3
data/birds/raw_audio/grewar3\XC163408.ogg,grewar3
data/birds/raw_audio/grewar3\XC169607.ogg,grewar3
data/birds/raw_audio/grewar3\XC176008.ogg,grewar3
data/birds/raw_audio/grewar3\XC179206.ogg,grewar3
data/birds/raw_audio/grewar3\XC180135.ogg,grewar3
data/birds/raw_audio/grewar3\XC180136.ogg,grewar3
data/birds/raw_audio/grewar3\XC180477.ogg,grewar3
data/birds/raw_audio/grewar3\XC180478.ogg,grewar3
data/birds/raw_audio/grewar3\XC180534.ogg,grewar3
data/birds/raw_audio/grewar3\XC180541.ogg,grewar3
data/birds/raw_audio/grewar3\XC180639.ogg,grewar3
data/birds/raw_audio/grewar3\XC181090.ogg,grewar3
data/birds/raw_audio/grewar3\XC181135.ogg,grewar3
data/birds/raw_audio/grewar3\XC181137.ogg,grewar3
data/birds/raw_audio/grewar3\XC181139.ogg,grewar3
data/birds/raw_audio/grewar3\XC181224.ogg,grewar3
data/birds/raw_audio/grewar3\XC181249.ogg,grewar3
data/birds/raw_audio/grewar3\XC181379.ogg,grewar3
data/birds/raw_audio/grewar3\XC181774.ogg,grewar3
data/birds/raw_audio/grewar3\XC181832.ogg,grewar3
data/birds/raw_audio/grewar3\XC181958.ogg,grewar3
data/birds/raw_audio/grewar3\XC182119.ogg,grewar3
data/birds/raw_audio/grewar3\XC182382.ogg,grewar3
data/birds/raw_audio/grewar3\XC182937.ogg,grewar3
data/birds/raw_audio/grewar3\XC183217.ogg,grewar3
data/birds/raw_audio/grewar3\XC183218.ogg,grewar3
data/birds/raw_audio/grewar3\XC183687.ogg,grewar3
data/birds/raw_audio/grewar3\XC183688.ogg,grewar3
data/birds/raw_audio/grewar3\XC184025.ogg,grewar3
data/birds/raw_audio/grewar3\XC184040.ogg,grewar3
data/birds/raw_audio/grewar3\XC184267.ogg,grewar3
data/birds/raw_audio/grewar3\XC184268.ogg,grewar3
data/birds/raw_audio/grewar3\XC184269.ogg,grewar3
data/birds/raw_audio/grewar3\XC184764.ogg,grewar3
data/birds/raw_audio/grewar3\XC185061.ogg,grewar3
data/birds/raw_audio/grewar3\XC185062.ogg,grewar3
data/birds/raw_audio/grewar3\XC185063.ogg,grewar3
data/birds/raw_audio/grewar3\XC185504.ogg,grewar3
data/birds/raw_audio/grewar3\XC185505.ogg,grewar3
data/birds/raw_audio/grewar3\XC185526.ogg,grewar3
data/birds/raw_audio/grewar3\XC187077.ogg,grewar3
data/birds/raw_audio/grewar3\XC187079.ogg,grewar3
data/birds/raw_audio/grewar3\XC187080.ogg,grewar3
data/birds/raw_audio/grewar3\XC187081.ogg,grewar3
data/birds/raw_audio/grewar3\XC187511.ogg,grewar3
data/birds/raw_audio/grewar3\XC189781.ogg,grewar3
data/birds/raw_audio/grewar3\XC189792.ogg,grewar3
data/birds/raw_audio/grewar3\XC189947.ogg,grewar3
data/birds/raw_audio/grewar3\XC189948.ogg,grewar3
data/birds/raw_audio/grewar3\XC189949.ogg,grewar3
data/birds/raw_audio/grewar3\XC190192.ogg,grewar3
data/birds/raw_audio/grewar3\XC190193.ogg,grewar3
data/birds/raw_audio/grewar3\XC190194.ogg,grewar3
data/birds/raw_audio/grewar3\XC190195.ogg,grewar3
data/birds/raw_audio/grewar3\XC190196.ogg,grewar3
data/birds/raw_audio/grewar3\XC191259.ogg,grewar3
data/birds/raw_audio/grewar3\XC191260.ogg,grewar3
data/birds/raw_audio/grewar3\XC191261.ogg,grewar3
data/birds/raw_audio/grewar3\XC191262.ogg,grewar3
data/birds/raw_audio/grewar3\XC191263.ogg,grewar3
data/birds/raw_audio/grewar3\XC191628.ogg,grewar3
data/birds/raw_audio/grewar3\XC191630.ogg,grewar3
data/birds/raw_audio/grewar3\XC191631.ogg,grewar3
data/birds/raw_audio/grewar3\XC191632.ogg,grewar3
data/birds/raw_audio/grewar3\XC191633.ogg,grewar3
data/birds/raw_audio/grewar3\XC191634.ogg,grewar3
data/birds/raw_audio/grewar3\XC193711.ogg,grewar3
data/birds/raw_audio/grewar3\XC193712.ogg,grewar3
data/birds/raw_audio/grewar3\XC194418.ogg,grewar3
data/birds/raw_audio/grewar3\XC194549.ogg,grewar3
data/birds/raw_audio/grewar3\XC194550.ogg,grewar3
data/birds/raw_audio/grewar3\XC195495.ogg,grewar3
data/birds/raw_audio/grewar3\XC19696.ogg,grewar3
data/birds/raw_audio/grewar3\XC197148.ogg,grewar3
data/birds/raw_audio/grewar3\XC199249.ogg,grewar3
data/birds/raw_audio/grewar3\XC203673.ogg,grewar3
data/birds/raw_audio/grewar3\XC206316.ogg,grewar3
data/birds/raw_audio/grewar3\XC206317.ogg,grewar3
data/birds/raw_audio/grewar3\XC206318.ogg,grewar3
data/birds/raw_audio/grewar3\XC209530.ogg,grewar3
data/birds/raw_audio/grewar3\XC211045.ogg,grewar3
data/birds/raw_audio/grewar3\XC212847.ogg,grewar3
data/birds/raw_audio/grewar3\XC215034.ogg,grewar3
data/birds/raw_audio/grewar3\XC216105.ogg,grewar3
data/birds/raw_audio/grewar3\XC216107.ogg,grewar3
data/birds/raw_audio/grewar3\XC216109.ogg,grewar3
data/birds/raw_audio/grewar3\XC216110.ogg,grewar3
data/birds/raw_audio/grewar3\XC232980.ogg,grewar3
data/birds/raw_audio/grewar3\XC243498.ogg,grewar3
data/birds/raw_audio/grewar3\XC246717.ogg,grewar3
data/birds/raw_audio/grewar3\XC246719.ogg,grewar3
data/birds/raw_audio/grewar3\XC246723.ogg,grewar3
data/birds/raw_audio/grewar3\XC247656.ogg,grewar3
data/birds/raw_audio/grewar3\XC249128.ogg,grewar3
data/birds/raw_audio/grewar3\XC24975.ogg,grewar3
data/birds/raw_audio/grewar3\XC250440.ogg,grewar3
data/birds/raw_audio/grewar3\XC251835.ogg,grewar3
data/birds/raw_audio/grewar3\XC252001.ogg,grewar3
data/birds/raw_audio/grewar3\XC252037.ogg,grewar3
data/birds/raw_audio/grewar3\XC253003.ogg,grewar3
data/birds/raw_audio/grewar3\XC253263.ogg,grewar3
data/birds/raw_audio/grewar3\XC253557.ogg,grewar3
data/birds/raw_audio/grewar3\XC254828.ogg,grewar3
data/birds/raw_audio/grewar3\XC264289.ogg,grewar3
data/birds/raw_audio/grewar3\XC266049.ogg,grewar3
data/birds/raw_audio/grewar3\XC266051.ogg,grewar3
data/birds/raw_audio/grewar3\XC266210.ogg,grewar3
data/birds/raw_audio/grewar3\XC266477.ogg,grewar3
data/birds/raw_audio/grewar3\XC266546.ogg,grewar3
data/birds/raw_audio/grewar3\XC266730.ogg,grewar3
data/birds/raw_audio/grewar3\XC266732.ogg,grewar3
data/birds/raw_audio/grewar3\XC266734.ogg,grewar3
data/birds/raw_audio/grewar3\XC266867.ogg,grewar3
data/birds/raw_audio/grewar3\XC266868.ogg,grewar3
data/birds/raw_audio/grewar3\XC266869.ogg,grewar3
data/birds/raw_audio/grewar3\XC266870.ogg,grewar3
data/birds/raw_audio/grewar3\XC26761.ogg,grewar3
data/birds/raw_audio/grewar3\XC270135.ogg,grewar3
data/birds/raw_audio/grewar3\XC282723.ogg,grewar3
data/birds/raw_audio/grewar3\XC284851.ogg,grewar3
data/birds/raw_audio/grewar3\XC289522.ogg,grewar3
data/birds/raw_audio/grewar3\XC290121.ogg,grewar3
data/birds/raw_audio/grewar3\XC293626.ogg,grewar3
data/birds/raw_audio/grewar3\XC293673.ogg,grewar3
data/birds/raw_audio/grewar3\XC293677.ogg,grewar3
data/birds/raw_audio/grewar3\XC293679.ogg,grewar3
data/birds/raw_audio/grewar3\XC293694.ogg,grewar3
data/birds/raw_audio/grewar3\XC294387.ogg,grewar3
data/birds/raw_audio/grewar3\XC304437.ogg,grewar3
data/birds/raw_audio/grewar3\XC306992.ogg,grewar3
data/birds/raw_audio/grewar3\XC306994.ogg,grewar3
data/birds/raw_audio/grewar3\XC31572.ogg,grewar3
data/birds/raw_audio/grewar3\XC318066.ogg,grewar3
data/birds/raw_audio/grewar3\XC318068.ogg,grewar3
data/birds/raw_audio/grewar3\XC318106.ogg,grewar3
data/birds/raw_audio/grewar3\XC319510.ogg,grewar3
data/birds/raw_audio/grewar3\XC319647.ogg,grewar3
data/birds/raw_audio/grewar3\XC319865.ogg,grewar3
data/birds/raw_audio/grewar3\XC320976.ogg,grewar3
data/birds/raw_audio/grewar3\XC321351.ogg,grewar3
data/birds/raw_audio/grewar3\XC321352.ogg,grewar3
data/birds/raw_audio/grewar3\XC321353.ogg,grewar3
data/birds/raw_audio/grewar3\XC321393.ogg,grewar3
data/birds/raw_audio/grewar3\XC321911.ogg,grewar3
data/birds/raw_audio/grewar3\XC322379.ogg,grewar3
data/birds/raw_audio/grewar3\XC323475.ogg,grewar3
data/birds/raw_audio/grewar3\XC323542.ogg,grewar3
data/birds/raw_audio/grewar3\XC323609.ogg,grewar3
data/birds/raw_audio/grewar3\XC324009.ogg,grewar3
data/birds/raw_audio/grewar3\XC325301.ogg,grewar3
data/birds/raw_audio/grewar3\XC334275.ogg,grewar3
data/birds/raw_audio/grewar3\XC342321.ogg,grewar3
data/birds/raw_audio/grewar3\XC342322.ogg,grewar3
data/birds/raw_audio/grewar3\XC342323.ogg,grewar3
data/birds/raw_audio/grewar3\XC342543.ogg,grewar3
data/birds/raw_audio/grewar3\XC347400.ogg,grewar3
data/birds/raw_audio/grewar3\XC347680.ogg,grewar3
data/birds/raw_audio/grewar3\XC348261.ogg,grewar3
data/birds/raw_audio/grewar3\XC349053.ogg,grewar3
data/birds/raw_audio/grewar3\XC349805.ogg,grewar3
data/birds/raw_audio/grewar3\XC355994.ogg,grewar3
data/birds/raw_audio/grewar3\XC372734.ogg,grewar3
data/birds/raw_audio/grewar3\XC372847.ogg,grewar3
data/birds/raw_audio/grewar3\XC374326.ogg,grewar3
data/birds/raw_audio/grewar3\XC374674.ogg,grewar3
data/birds/raw_audio/grewar3\XC374962.ogg,grewar3
data/birds/raw_audio/grewar3\XC375013.ogg,grewar3
data/birds/raw_audio/grewar3\XC375448.ogg,grewar3
data/birds/raw_audio/grewar3\XC375795.ogg,grewar3
data/birds/raw_audio/grewar3\XC375796.ogg,grewar3
data/birds/raw_audio/grewar3\XC375797.ogg,grewar3
data/birds/raw_audio/grewar3\XC375799.ogg,grewar3
data/birds/raw_audio/grewar3\XC375800.ogg,grewar3
data/birds/raw_audio/grewar3\XC375801.ogg,grewar3
data/birds/raw_audio/grewar3\XC375802.ogg,grewar3
data/birds/raw_audio/grewar3\XC376515.ogg,grewar3
data/birds/raw_audio/grewar3\XC376516.ogg,grewar3
data/birds/raw_audio/grewar3\XC377167.ogg,grewar3
data/birds/raw_audio/grewar3\XC377338.ogg,grewar3
data/birds/raw_audio/grewar3\XC377339.ogg,grewar3
data/birds/raw_audio/grewar3\XC378012.ogg,grewar3
data/birds/raw_audio/grewar3\XC378013.ogg,grewar3
data/birds/raw_audio/grewar3\XC378539.ogg,grewar3
data/birds/raw_audio/grewar3\XC378859.ogg,grewar3
data/birds/raw_audio/grewar3\XC379946.ogg,grewar3
data/birds/raw_audio/grewar3\XC380660.ogg,grewar3
data/birds/raw_audio/grewar3\XC388039.ogg,grewar3
data/birds/raw_audio/grewar3\XC393056.ogg,grewar3
data/birds/raw_audio/grewar3\XC393233.ogg,grewar3
data/birds/raw_audio/grewar3\XC408758.ogg,grewar3
data/birds/raw_audio/grewar3\XC408759.ogg,grewar3
data/birds/raw_audio/grewar3\XC415283.ogg,grewar3
data/birds/raw_audio/grewar3\XC415445.ogg,grewar3
data/birds/raw_audio/grewar3\XC415953.ogg,grewar3
data/birds/raw_audio/grewar3\XC415954.ogg,grewar3
data/birds/raw_audio/grewar3\XC416402.ogg,grewar3
data/birds/raw_audio/grewar3\XC416852.ogg,grewar3
data/birds/raw_audio/grewar3\XC416907.ogg,grewar3
data/birds/raw_audio/grewar3\XC417084.ogg,grewar3
data/birds/raw_audio/grewar3\XC417139.ogg,grewar3
data/birds/raw_audio/grewar3\XC417189.ogg,grewar3
data/birds/raw_audio/grewar3\XC417434.ogg,grewar3
data/birds/raw_audio/grewar3\XC418549.ogg,grewar3
data/birds/raw_audio/grewar3\XC418609.ogg,grewar3
data/birds/raw_audio/grewar3\XC418704.ogg,grewar3
data/birds/raw_audio/grewar3\XC420040.ogg,grewar3
data/birds/raw_audio/grewar3\XC420074.ogg,grewar3
data/birds/raw_audio/grewar3\XC420085.ogg,grewar3
data/birds/raw_audio/grewar3\XC420086.ogg,grewar3
data/birds/raw_audio/grewar3\XC420087.ogg,grewar3
data/birds/raw_audio/grewar3\XC420091.ogg,grewar3
data/birds/raw_audio/grewar3\XC420092.ogg,grewar3
data/birds/raw_audio/grewar3\XC420093.ogg,grewar3
data/birds/raw_audio/grewar3\XC420094.ogg,grewar3
data/birds/raw_audio/grewar3\XC420106.ogg,grewar3
data/birds/raw_audio/grewar3\XC420478.ogg,grewar3
data/birds/raw_audio/grewar3\XC420665.ogg,grewar3
data/birds/raw_audio/grewar3\XC420894.ogg,grewar3
data/birds/raw_audio/grewar3\XC420923.ogg,grewar3
data/birds/raw_audio/grewar3\XC420982.ogg,grewar3
data/birds/raw_audio/grewar3\XC421446.ogg,grewar3
data/birds/raw_audio/grewar3\XC421572.ogg,grewar3
data/birds/raw_audio/grewar3\XC422507.ogg,grewar3
data/birds/raw_audio/grewar3\XC423127.ogg,grewar3
data/birds/raw_audio/grewar3\XC423319.ogg,grewar3
data/birds/raw_audio/grewar3\XC423321.ogg,grewar3
data/birds/raw_audio/grewar3\XC424015.ogg,grewar3
data/birds/raw_audio/grewar3\XC424679.ogg,grewar3
data/birds/raw_audio/grewar3\XC424680.ogg,grewar3
data/birds/raw_audio/grewar3\XC424686.ogg,grewar3
data/birds/raw_audio/grewar3\XC428984.ogg,grewar3
data/birds/raw_audio/grewar3\XC430647.ogg,grewar3
data/birds/raw_audio/grewar3\XC430660.ogg,grewar3
data/birds/raw_audio/grewar3\XC431692.ogg,grewar3
data/birds/raw_audio/grewar3\XC431694.ogg,grewar3
data/birds/raw_audio/grewar3\XC431695.ogg,grewar3
data/birds/raw_audio/grewar3\XC431696.ogg,grewar3
data/birds/raw_audio/grewar3\XC431698.ogg,grewar3
data/birds/raw_audio/grewar3\XC431703.ogg,grewar3
data/birds/raw_audio/grewar3\XC431704.ogg,grewar3
data/birds/raw_audio/grewar3\XC432346.ogg,grewar3
data/birds/raw_audio/grewar3\XC439776.ogg,grewar3
data/birds/raw_audio/grewar3\XC440528.ogg,grewar3
data/birds/raw_audio/grewar3\XC442604.ogg,grewar3
data/birds/raw_audio/grewar3\XC448206.ogg,grewar3
data/birds/raw_audio/grewar3\XC455695.ogg,grewar3
data/birds/raw_audio/grewar3\XC456610.ogg,grewar3
data/birds/raw_audio/grewar3\XC457382.ogg,grewar3
data/birds/raw_audio/grewar3\XC460732.ogg,grewar3
data/birds/raw_audio/grewar3\XC460796.ogg,grewar3
data/birds/raw_audio/grewar3\XC461985.ogg,grewar3
data/birds/raw_audio/grewar3\XC462673.ogg,grewar3
data/birds/raw_audio/grewar3\XC475580.ogg,grewar3
data/birds/raw_audio/grewar3\XC476638.ogg,grewar3
data/birds/raw_audio/grewar3\XC477610.ogg,grewar3
data/birds/raw_audio/grewar3\XC478110.ogg,grewar3
data/birds/raw_audio/grewar3\XC478339.ogg,grewar3
data/birds/raw_audio/grewar3\XC478348.ogg,grewar3
data/birds/raw_audio/grewar3\XC478349.ogg,grewar3
data/birds/raw_audio/grewar3\XC478536.ogg,grewar3
data/birds/raw_audio/grewar3\XC478728.ogg,grewar3
data/birds/raw_audio/grewar3\XC479641.ogg,grewar3
data/birds/raw_audio/grewar3\XC482587.ogg,grewar3
data/birds/raw_audio/grewar3\XC483338.ogg,grewar3
data/birds/raw_audio/grewar3\XC483674.ogg,grewar3
data/birds/raw_audio/grewar3\XC483792.ogg,grewar3
data/birds/raw_audio/grewar3\XC484202.ogg,grewar3
data/birds/raw_audio/grewar3\XC484203.ogg,grewar3
data/birds/raw_audio/grewar3\XC484454.ogg,grewar3
data/birds/raw_audio/grewar3\XC485186.ogg,grewar3
data/birds/raw_audio/grewar3\XC487468.ogg,grewar3
data/birds/raw_audio/grewar3\XC488576.ogg,grewar3
data/birds/raw_audio/grewar3\XC488803.ogg,grewar3
data/birds/raw_audio/grewar3\XC488928.ogg,grewar3
data/birds/raw_audio/grewar3\XC490628.ogg,grewar3
data/birds/raw_audio/grewar3\XC490629.ogg,grewar3
data/birds/raw_audio/grewar3\XC490808.ogg,grewar3
data/birds/raw_audio/grewar3\XC490809.ogg,grewar3
data/birds/raw_audio/grewar3\XC494691.ogg,grewar3
data/birds/raw_audio/grewar3\XC494854.ogg,grewar3
data/birds/raw_audio/grewar3\XC494912.ogg,grewar3
data/birds/raw_audio/grewar3\XC501074.ogg,grewar3
data/birds/raw_audio/grewar3\XC504435.ogg,grewar3
data/birds/raw_audio/grewar3\XC504756.ogg,grewar3
data/birds/raw_audio/grewar3\XC505992.ogg,grewar3
data/birds/raw_audio/grewar3\XC507247.ogg,grewar3
data/birds/raw_audio/grewar3\XC507249.ogg,grewar3
data/birds/raw_audio/grewar3\XC507436.ogg,grewar3
data/birds/raw_audio/grewar3\XC507657.ogg,grewar3
data/birds/raw_audio/grewar3\XC507658.ogg,grewar3
data/birds/raw_audio/grewar3\XC519939.ogg,grewar3
data/birds/raw_audio/grewar3\XC523563.ogg,grewar3
data/birds/raw_audio/grewar3\XC530710.ogg,grewar3
data/birds/raw_audio/grewar3\XC533876.ogg,grewar3
data/birds/raw_audio/grewar3\XC533877.ogg,grewar3
data/birds/raw_audio/grewar3\XC537475.ogg,grewar3
data/birds/raw_audio/grewar3\XC560115.ogg,grewar3
data/birds/raw_audio/grewar3\XC560117.ogg,grewar3
data/birds/raw_audio/grewar3\XC560564.ogg,grewar3
data/birds/raw_audio/grewar3\XC560566.ogg,grewar3
data/birds/raw_audio/grewar3\XC561035.ogg,grewar3
data/birds/raw_audio/grewar3\XC561479.ogg,grewar3
data/birds/raw_audio/grewar3\XC562084.ogg,grewar3
data/birds/raw_audio/grewar3\XC562086.ogg,grewar3
data/birds/raw_audio/grewar3\XC563551.ogg,grewar3
data/birds/raw_audio/grewar3\XC563809.ogg,grewar3
data/birds/raw_audio/grewar3\XC565715.ogg,grewar3
data/birds/raw_audio/grewar3\XC566575.ogg,grewar3
data/birds/raw_audio/grewar3\XC567427.ogg,grewar3
data/birds/raw_audio/grewar3\XC567449.ogg,grewar3
data/birds/raw_audio/grewar3\XC567552.ogg,grewar3
data/birds/raw_audio/grewar3\XC567553.ogg,grewar3
